recommendationid,language,voted_up,timestamp_created,timestamp_updated,playtime_at_review_min,playtime_forever_min,num_games_owned,num_reviews_by_author,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,review_text
194046726,schinese,1,1746188156,1746188156,56132,81037,76,1,0,0,0.5,2,1,0,0,最好玩的大逃杀，唯一坚持下来的fps游戏。马上就要25赛季了，这也是我打apex的第十个赛季，在里面认识了好多朋友，不多说了，我会一直玩下去的。
219870482,schinese,1,1772705434,1772705434,45183,59838,1,1,0,0,0.5,0,1,0,0,又爱又恨
170899519,schinese,0,1722101603,1722101603,23849,34974,38,9,2,0,0.52173912525177,0,1,0,0,M! 🟦🟦🟦🟦🟫🟫🟫🟦🟦🟦🟦 🟦🟦🟦🟫🟫🟫🟫🟫🟦🟦🟦 🟦🟦🟦🟫🟫🟫🟫🟫🟦🟦🟦 🟦🟦🟦🟫🟫🟫🟫🟫🟦🟦🟦 🟦🟦🟦🟫🟫🟫🟫🟫🟦🟦🟦 🟦🟦🟦🟦🟫🟫🟫🟦🟦🟦🟦 🟦🟨🟨🟫🟫🟫🟫🟫🟨🟨🟦 🟫🟨🟨🟨🟫🟫🟫🟨🟨🟨🟫 🟫🟨🟨🟨🟨🟨🟨🟨🟨🟨🟫 🟫🟨🟨🟨🟨🟨🟨🟨🟨🟨🟫 🟫🟨🟪🟪🟪🟨🟪🟨🟪🟨🟫 🟫🟨🟨🟨🟪🟨🟪🟨🟪🟨🟫 🟫🟨🟪🟪🟪🟨🟪🟪🟪🟨🟫 🟫🟨🟪🟨🟨🟨🟨🟨🟪🟨🟫 🟫🟨🟪🟪🟪🟨🟨🟨🟪🟨🟫 🟫🟨🟨🟨🟨🟨🟨🟨🟨🟨🟫 
170873545,schinese,0,1722077185,1722077185,13077,17015,321,45,0,0,0.5,0,1,0,0,在这里你不仅可以享受赛事级服务器，还能和诸多天才少年进行PK。 甚至能得到三连红色传家宝 
185694075,schinese,0,1737009615,1737009615,19697,20244,0,1,0,0,0.5,0,1,0,0,挂多，又不搞好环境！垃圾游戏！
171135049,schinese,0,1722392129,1723270056,24274,31208,48,1,1,0,0.5,0,1,0,0,可能换换你在破图，一天全是一张图，强制人玩真恶心。
204314545,schinese,1,1757848932,1757848932,189,1705,13,2,0,0,0.5,0,1,0,0,n
200867733,schinese,1,1753648523,1753648523,282,2693,186,3,0,0,0.5,0,1,0,0,使我的小脑旋转
170483674,schinese,0,1721659710,1721659710,611,8117,25,2,0,0,0.5,0,1,0,0,狗屎
170680049,schinese,0,1721884367,1721884367,36010,38834,65,1,0,0,0.5,0,1,0,0,傻逼重生
178484370,schinese,0,1730870176,1730870176,122481,168878,0,1,0,0,0.5,0,1,0,0,差评差评垃圾游戏 
178485863,schinese,0,1730873352,1730873352,44276,55223,216,18,1,0,0.5016611218452453,0,1,0,0,珠笔游戏，重生使我网络快乐
198729397,schinese,1,1751456903,1751456903,1611,8640,11,5,0,0,0.5,0,1,0,0,豪丸！！！
170408708,schinese,0,1721575634,1721575634,60398,62603,78,2,0,0,0.5,0,1,0,0,伟大 无需多言
170708758,schinese,0,1721918279,1721918279,103852,123981,0,2,0,0,0.5,0,1,0,0,煞笔策划 
192664707,schinese,1,1744553991,1744553991,1470,1757,52,3,0,0,0.5,0,1,0,0,要是给国内代理就好了。。
170414071,schinese,0,1721579968,1721579968,140,155,16,2,1,0,0.5238095521926879,0,1,0,0,游戏很好，ea很X
227214354,schinese,1,1780642898,1780642898,16431,30813,1,1,0,0,0.5,0,1,0,0,神人bug能不能修  
203048819,schinese,0,1756390252,1756390252,284,626,21,11,0,0,0.5,0,1,0,0,low  
170456477,tchinese,0,1721628438,1721628438,27940,36886,0,4,0,0,0.5,0,1,0,0,垃圾
170362621,tchinese,0,1721527600,1721527600,161483,247429,76,4,0,0,0.5,0,1,0,0,一個好遊戲，被貪婪的公司摧毀
123583831,tchinese,1,1665316152,1665316152,36234,96510,0,1,0,0,0.5,0,1,0,0,好玩一直玩
147497765,tchinese,1,1696246421,1696246421,17417,17572,0,1,0,0,0.5,0,1,0,0,原地愛上
199397744,tchinese,1,1752092218,1752092218,28223,67046,0,1,1,0,0.5238095521926879,0,1,0,0,6
151476899,tchinese,1,1700801273,1700801273,16799,25036,0,2,0,0,0.5,0,1,0,0,GOOD
116671997,tchinese,1,1654688699,1654688699,3554,20651,13,1,0,0,0.5,0,1,0,0,自從第一次遊玩就愛上了這款遊戲 非常推薦!!!!
124862160,tchinese,0,1667445463,1667445463,21754,53697,0,3,1,0,0.5238095521926879,0,1,0,0,伺服器真的太爛 1場卡住超過3次
117739551,tchinese,1,1656353454,1656353454,34841,50947,0,1,0,0,0.5,0,1,0,0,垃圾遊戲一定每天玩
138700051,tchinese,0,1684687656,1684687656,55404,158866,0,1,0,0,0.5,0,1,0,0,伺服器卡成這樣還要不要玩 外包給其他家公司也不要都不管阿 總之一堆人抽傳家寶 就一直賺爽爽
209401281,tchinese,0,1763310834,1764432636,13087,36992,62,2,0,0,0.5,0,1,0,0,play this game is gay bro ♥♥♥♥ fking ♥♥♥♥ bulllllllllllllllll rubbish LGBT
177109964,tchinese,1,1729014407,1729014407,2385,35004,0,1,0,0,0.5,0,1,0,0,666666666666666666666666666666666666666666666666666666666
108798700,tchinese,1,1643175485,1643175485,15924,59273,29,1,0,0,0.5,0,1,0,0,good game 
170717686,tchinese,0,1721926373,1721926373,35202,52902,66,1,0,0,0.5,0,1,0,0,"good game,♥♥♥♥ server,♥♥♥♥ ea"
107125915,tchinese,0,1641118215,1641118215,643,1005,20,1,0,1,0.4945055246353149,0,1,0,0,太難了
170457726,tchinese,0,1721630298,1721630298,125020,130960,110,10,0,0,0.5,0,1,0,0,當你覺得他已經不能再爛了，呵呵
110094872,tchinese,1,1644702424,1644702424,2994,162519,0,1,0,0,0.5,0,1,0,0,好玩
115604667,tchinese,0,1652812156,1756139345,129288,147312,0,1,0,0,0.5,0,1,0,0,不好玩
124219156,tchinese,0,1666448620,1666448620,52716,72778,201,2,0,0,0.5,0,1,0,0,trash game
131394318,tchinese,0,1674468259,1674468259,173,173,0,1,0,0,0.5,0,1,0,0,"垃圾，玩這麼多槍GAME,這個最不好玩,霸佔我內存,秒刪除"
105971368,tchinese,0,1639743935,1639743935,69207,120645,94,3,0,1,0.5,0,1,0,0,狗屎
110285638,tchinese,0,1644922229,1644922229,11659,32855,0,1,0,0,0.5,0,1,0,0,別人炸魚炸爽爽
169685435,tchinese,0,1720793135,1720793135,68408,81503,0,4,0,0,0.5,0,1,0,0,外掛那些有的沒的我還能忍，但這個通行證我就忍不了
175945677,tchinese,1,1727526796,1727526796,20655,26631,37,12,1,0,0.5238095521926879,0,1,0,0,沒玩明白
115285724,tchinese,1,1652246720,1652246720,3403,9409,0,2,0,0,0.5,0,1,0,0,遊戲多元
115769816,tchinese,1,1653110698,1653110698,27045,75528,0,1,0,0,0.5,0,1,0,0,挑戰500級沒有傳家寶
120242870,tchinese,1,1659907054,1659907054,12901,74293,153,14,0,0,0.5,0,1,0,0,不錯
170577613,tchinese,0,1721763746,1721763746,143842,192667,3,1,1,0,0.5,0,1,0,0,⠀⠀⠀⠀⠀⠀⣰⣾⠁⠀⢦⣾⣤⠆⠀⠻⣧⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⢠⣼⠏⠀⠀⠀⠀⣿⡇⠀⠀⠀⠈⢷⣄⠀⠀⠀⠀ ⠀⠀⢀⣸⣿⠃⠀⠀⠀⠀⠀⣿⡇⠀⠀⠀⠀⠀⢿⣧⡀⠀⠀ ⠀⢰⣾⣿⡁⠀⠀⠀⠀⠀⠀⣿⡇⠀⠀⠀⠀⠀⢀⣿⣿⠖⠀ ⠀⠀⠈⠻⣿⣦⣄⠀⠀⠀⠀⣿⡇⠀⠀⠀⢀⣴⣿⠟⠁⠀⠀ ⠀⠀⠀⠀⠈⠻⢿⣷⣄⡀⠀⣿⡇⠀⣠⣾⣿⠟⠁⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠙⢿⣿⣦⣿⣧⣾⣿⠟⠁⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⢙⣿⣿⣿⣿⡀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣿⣿⣿⣿⣦⡀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⢀⣴⣿⣿⠟⠁⣻⣿⠈⠙⢿⣿⣦⡀⠀⠀⠀⠀ ⠀⠀⠀⢀⣴⣿⡿⠋⠀⠀⠀⣽⣿⠀⠀⠀⠙⢿⣿⣦⣄⠀⠀ ⠀⣠⣴⣿⡿⠋⠀⠀⠀⠀⠀⢼⣿⠀⠀⠀⠀⠀⠈⢻⣿⣷⣄ ⠈⠙⢿⣿⣦⣄⠀⠀⠀⠀⠀⢸⣿⠀⠀⠀⠀⠀⣠⣾⣿⠟⠁ ⠀⠀⠀⠙⢿⣿⣷⣄⠀⠀⠀⢸⣿⠀⠀⠀⣠⣾⣿⠟⠁⠀⠀ ⠀⠀⠀⠀⠀⠙⢻⣿⣷⡄⠀⢸⣿⠀⠀⣼⣿⣿⠃⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠈⠻⢿⣿⣦⣸⣿⣠⣾⣿⠟⠁⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠈⠙⢿⣿⣿⣿⡿⠁⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠙⠿⠋⠀⠀⠀⠀⠀⠀⠀⠀⠀
149374571,tchinese,0,1698934517,1698934517,7097,20824,82,2,0,0,0.5,0,1,0,0,"♥♥♥♥ you Respawn,you guys ♥♥♥♥♥♥♥ ruined this game,why not listening to players'advice?Why can't you fix the server?"
170617188,tchinese,0,1721814976,1721814976,123072,176036,0,2,1,0,0.5057033896446228,0,1,0,0,sb東西
117386238,tchinese,1,1655861596,1655861596,13119,43749,0,1,0,0,0.5,0,1,0,0,緊張又刺激的遊戲，讓人玩了一次又想再玩，傳家寶也是真的帥，抽到的機率低到不能再低，真的是太棒了。
126980735,tchinese,1,1669454433,1669454433,60700,1733495,102,3,0,0,0.5,0,1,0,0,🍟
124158863,tchinese,0,1666358564,1666358564,11928,25344,0,1,0,0,0.5,0,1,0,0,爛伺服器
122966924,tchinese,0,1664378534,1664378534,2339,129247,0,1,0,0,0.5,0,1,0,0,垃圾遊戲 鄵  動不動就卡 一堆外掛 幹你老師
178187621,tchinese,0,1730492911,1730492911,67602,71494,0,12,3,0,0.5384615659713745,0,1,0,0,#1被誤鎖 求助無門 真有你的EA
209634036,tchinese,1,1763571867,1763571867,55758,61993,0,2,0,0,0.5,0,1,0,0,好玩欸
124889074,tchinese,0,1667493806,1667493819,17,806,255,28,0,0,0.5,0,1,0,0,no
120380425,tchinese,1,1660121146,1660752747,11184,25465,98,3,0,1,0.4761904776096343,0,1,0,0,單排狗分的時候會有人鎖爛你的恐怖遊戲
127019067,tchinese,1,1669467328,1669467328,8041,43555,0,13,0,0,0.5,0,1,0,0,免費 
230095797,tchinese,1,1783661187,1783661187,3156,11959,0,3,0,0,0.5,0,1,0,0,www
170237804,tchinese,0,1721392435,1721392435,164655,209253,0,2,0,0,0.5,0,1,0,0,...
138663332,tchinese,0,1684646486,1684646486,8119,9773,0,1,1,0,0.5027675628662109,0,1,0,0,伺服器超爛，整天炸鍋! 爛透了
112387535,tchinese,0,1647571322,1647571322,7803,35608,0,1,0,0,0.5,0,1,0,0,~
201564452,tchinese,1,1754480950,1754480950,5461,14466,0,2,0,0,0.5,0,1,0,0,好玩遊戲
121116995,tchinese,0,1661268046,1721481182,52043,101901,98,18,0,0,0.543379008769989,1,1,0,0,17季席爾改得真好。她媽被完全無技術性可言。被框到就是死。這是史上最爛的改版
199785195,tchinese,0,1752501717,1752501717,162943,171838,0,1,0,0,0.5,0,1,0,0,大便遊戲
134038649,tchinese,1,1677929284,1677929284,967,4112,0,5,0,0,0.5,0,1,0,0,6
170561854,tchinese,0,1721749123,1721749123,103443,169338,67,2,0,0,0.5,0,1,0,0,等擬改更好我在評論好
140153689,tchinese,0,1686916849,1686916849,711,12149,0,3,0,0,0.5,0,1,0,0,伺服器有問題
144690629,tchinese,0,1692589305,1692589305,30560,35116,111,18,2,0,0.5454545617103576,0,1,0,0,[h1]幹你娘10個人5個透3個鎖剩下2個不開掛的傻逼是要玩三小 媽的EA垃圾斂財公司 整天出異色造型不修伺服器不ban掛 財報活該吃屎 [/h1]
131929406,tchinese,0,1675155923,1675155923,43810,107479,0,4,0,0,0.5,0,1,0,0,伺服器超爛 跟被狗幹過一樣
176681307,tchinese,1,1728459657,1728459657,437,853,0,1,0,0,0.5,0,1,0,0,nice
170495551,tchinese,0,1721670997,1721670997,59525,87569,0,2,0,0,0.5,0,1,0,0,要說甚麼 就是爛阿
127900383,tchinese,0,1670144241,1670144241,34048,93132,0,1,0,0,0.5,0,1,0,0,伺服器爛到爆炸
172541263,tchinese,1,1724140632,1724140632,19746,24121,250,11,1,2,0.4263094067573547,0,1,0,0,就算伺服器破爛，就算一堆Ch掛逼  我還是會玩這遊戲
125518860,tchinese,1,1668514240,1669798242,59661,105659,27,10,0,0,0.5,0,1,0,0,best fps bp game
130368643,tchinese,0,1673115424,1673115424,45486,203473,93,3,1,0,0.5,1,1,0,0,這是DDOS的遊戲吧  哪裡是Apex阿  89 64⣿⠟⠋⠄⠄⠄⠄⠄⠄⠄⢁⠈⢻⢿⣿⣿⣿89 64 89 64⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⡀⠭⢿⣿⣿⣿⣿ 89 64⡟⠄⢀⣾⣿⣿⣿⣷⣶⣿⣷⣶⣶⡆⠄⠄⠄⣿⣿⣿⣿ 89 64⡇⢀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄⠄⢸⣿⣿⣿⣿ 89 64⣇⣼⣿⣿⠿⠶⠙⣿⡟⠡⣴⣿⣽⣿⣧⠄⢸⣿⣿⣿⣿ 89 64⣿⣾⣿⣿⣟⣭⣾⣿⣷⣶⣶⣴⣶⣿⣿⢄⣿⣿⣿⣿⣿ 89 64⣿⣿⣿⣿⡟⣩⣿⣿⣿⡏⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ 89 64⣿⣿⣹⡋⠘⠷⣦⣀⣠⡶⠁⠈⠁⠄⣿⣿ 89 64 89 64⣿⣿⣍⠃⣴⣶⡔⠒⠄⣠⢀⠄⠄⠄⡨⣿ 89 64 89 64⣿⣿⣿⣦⡘⠿⣷⣿⠿⠟⠃⠄⠄⣠⡇⠈⠻89 64 89 64⡿⠟⠋⢁⣷⣠⠄⠄⠄⠄⣀⣠⣾⡟⠄⠄⠄⠄⠉⠙⠻ ⡿⠟⠋⠁⠄⠄⠄⢸⣿⣿⡯⢓⣴⣾⣿⣿⡟⠄⠄⠄⠄⠄⠄⠄⠄ ⠄⠄⠄⠄⠄⠄⠄⣿⡟⣷⠄⠹⣿⣿⣿⡿⠁⠄⠄⠄⠄⠄⠄⠄⠄
234611653,tchinese,0,1788693916,1788693916,74977,75894,32,3,1,0,0.5,0,1,0,0,一堆開小帳炸魚 遊戲平衡差
230999855,tchinese,1,1784661790,1784661790,30176,43729,17,1,3,0,0.5391659140586853,1,1,0,0,打击感和战斗方面没得说，但是重生能不能把服务器优化好了，不想带着三个传家宝游玩游戏
151889654,tchinese,1,1700939940,1700939940,133551,147858,0,2,0,0,0.5,0,1,0,0,寶底人我的超人 再不給我傳家寶 真的會哭出來
118807226,tchinese,0,1657815712,1657815712,7763,60959,0,2,1,0,0.5238095521926879,0,1,0,0,笑死 有人因名字問題被ban兩次
226070440,tchinese,1,1779374788,1779374788,25182,32206,0,2,0,0,0.5,0,1,0,0,nice.    
200214850,tchinese,1,1752999248,1752999248,65356,85896,0,1,1,0,0.52173912525177,0,1,0,0,6 
176196935,tchinese,1,1727842033,1727842033,5698,26625,0,2,2,0,0.5263158082962036,0,1,0,0,不錯的遊戲，掛不要那麼多會更好  
170706322,tchinese,0,1721916131,1721916131,203940,301724,0,1,1,0,0.5238095521926879,0,1,0,0,123
116650813,tchinese,0,1654639170,1654639170,50258,81484,0,1,0,0,0.5,0,1,0,0, ON9 GAME
165453324,tchinese,1,1715844646,1715844646,28300,41172,21,3,0,0,0.5,0,1,0,0,太骚啦，我要开始瑞兴啦
134480114,tchinese,1,1678551466,1678551466,46860,53673,181,23,0,1,0.5,0,1,0,0,玩這個遊戲的唯一好處就是會讓你更想玩其他遊戲
129770244,tchinese,1,1672487397,1672487397,7447,14541,24,1,0,0,0.5,0,1,0,0,好玩
115587694,tchinese,0,1652786071,1652786071,17298,17525,0,2,0,0,0.5,0,1,0,0,你他媽打到最後你的隊友就彈GAME人都沒了飛機都打不了
170086801,tchinese,0,1721225498,1721225498,108820,147354,0,1,0,0,0.5,0,1,0,0,                   ⢀⣤⣶⣶⣤⡀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿⣿⡄⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠹⣿⣿⣿⣿⡿⠁⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠉⠉⠉⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣦⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⣰⣿⣿⣿⣿⣿⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⢰⣿⣿⣿⣿⣿⣿⡀⠀⠀⠀ ⠀⠀⠀⠀⢠⣿⣿⣿⣿⡿⣿⣿⣧⣀⠀⠀ ⠀⠀⠀⠀⢺⣿⣿⣿⣿⣧⣬⣻⢿⣿⣿⡦ ⠀⠀⠀⠀⠀⠙⠻⠿⢿⣿⣿⣿⣿⡏⠛⠁ ⠀⠀⠀⣀⠀⠀⠀⠀⠀⠀⣽⣿⡿⠁⠀⠀ ⠀⢀⡠⣿⣷⣤⡀⠀⠀⢸⣿⣿⠃⠀⠀⠀ ⠰⠿APEX⠿⠿⠇⠀⠠⠿⠿⠏
170570953,tchinese,0,1721757031,1721757031,8630,9469,0,3,0,0,0.5,0,1,0,0,老好玩了
193385082,tchinese,1,1745379645,1745379645,3728,33690,47,1,1,0,0.5161290168762207,0,1,0,0,owo
109828849,tchinese,1,1644378946,1644378946,3636,26215,0,1,0,0,0.5,0,1,0,0,沒有後座力讚啦 
119826506,tchinese,0,1659278459,1659279007,58168,179213,92,3,0,0,0.5,1,1,0,0,對新手十分不友善 剛玩就遇到鑽石大師 對新手毫無遊戲體驗 馬鈴薯伺服器時不時ping會超高 外掛也不少 讓普通玩家動不動就掰掰下一場
113522738,tchinese,0,1649423077,1649423077,20383,50294,0,1,0,0,0.5,0,1,0,0,重生你不会做服务器可不可以不做
122999517,tchinese,1,1664438546,1664438546,17958,84401,35,1,3,3,0.56521737575531,0,1,0,0,好玩遊戲，新手建議小幫手+哨兵配槍，去到哪裡殺到哪裡。
215546181,tchinese,0,1767948752,1768307415,42659,50968,0,6,0,0,0.5,0,1,0,0,把伺服器跟外掛搞好啦  只會割韭菜
123160878,tchinese,0,1664641547,1664641547,25904,38627,0,1,1,0,0.5238095521926879,0,1,0,0,伺服器那麼卡完甚麼? 
170322861,tchinese,0,1721486182,1721486182,82064,96015,56,3,0,0,0.5,0,1,0,0,i give up 
182032411,tchinese,0,1733488131,1733488131,128599,128601,0,3,0,0,0.5,0,1,0,0,被誤封 還不給解....
156787515,tchinese,1,1706194017,1706194017,661,1468,0,1,0,0,0.5,0,1,0,0,讚
126677076,tchinese,1,1669317136,1669317136,188680,260656,42,3,0,0,0.5,0,1,0,0,浪費了3000小時nice
118757225,tchinese,1,1657732480,1657732480,4201,13987,0,1,0,0,0.5,0,1,0,0,伺服器跟屎一樣 
157326776,tchinese,1,1706789501,1706789501,60000,80426,108,10,0,0,0.5,0,1,0,0,你說的都對 但我是滋蹦狗
138099706,tchinese,0,1683736487,1683736487,30074,44801,0,1,0,0,0.495207667350769,0,1,0,0,you should give a unique server for the china
170083300,tchinese,0,1721222356,1785501472,13769,13769,0,2,0,0,0.5,0,1,0,0,damn this game is so fxxking suck.It's worse than a piece of sxxt.  update at 26/05/30 it still suck ngl
131714634,tchinese,0,1674901762,1674902767,38223,48224,52,3,1,0,0.5,0,1,0,0,DDOS真好玩 ⣿⣿⣿⣿⣿⠟⠋⠄⠄⠄⠄⠄⠄⠄⢁⠈⢻⢿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⡀⠭⢿⣿⣿⣿⣿ ⣿⣿⣿⣿⡟⠄⢀⣾⣿⣿⣿⣷⣶⣿⣷⣶⣶⡆⠄⠄⠄⣿⣿⣿⣿ ⣿⣿⣿⣿⡇⢀⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⠄⠄⢸⣿⣿⣿⣿ ⣿⣿⣿⣿⣇⣼⣿⣿⠿⠶⠙⣿⡟⠡⣴⣿⣽⣿⣧⠄⢸⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣾⣿⣿⣟⣭⣾⣿⣷⣶⣶⣴⣶⣿⣿⢄⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡟⣩⣿⣿⣿⡏⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣹⡋⠘⠷⣦⣀⣠⡶⠁⠈⠁⠄⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣍⠃⣴⣶⡔⠒⠄⣠⢀⠄⠄⠄⡨⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣦⡘⠿⣷⣿⠿⠟⠃⠄⠄⣠⡇⠈⠻⣿⣿⣿⣿ ⣿⣿⣿⣿⡿⠟⠋⢁⣷⣠⠄⠄⠄⠄⣀⣠⣾⡟⠄⠄⠄⠄⠉⠙⠻ ⡿⠟⠋⠁⠄⠄⠄⢸⣿⣿⡯⢓⣴⣾⣿⣿⡟⠄⠄⠄⠄⠄⠄⠄⠄ ⠄⠄⠄⠄⠄⠄⠄⣿⡟⣷⠄⠹⣿⣿⣿⡿⠁⠄⠄⠄⠄⠄⠄⠄⠄
214900333,tchinese,0,1767344904,1767344904,53868,54307,0,3,0,0,0.5,0,1,0,0,爛
155684748,tchinese,0,1704890228,1721309228,19518,67105,0,1,1,0,0.5238095521926879,0,1,0,0,媽的 垃圾伺服器配垃圾掛狗不要花時間在這上面 改的通行證一定要花錢 怎麼不去搶銀行比較快
229933131,tchinese,0,1783513589,1783513589,49168,49168,32,1,1,0,0.5238095521926879,0,1,0,0,2077聯動造型醜到多看一眼就會爆炸
180178403,tchinese,1,1732757901,1732757901,44460,45850,0,2,0,0,0.4761904776096343,0,1,0,0,123
140544429,tchinese,1,1687512553,1687512553,475,11277,49,11,0,0,0.5,0,1,0,0,good
145048387,tchinese,0,1693044794,1693044794,230,249,0,1,0,0,0.5,0,1,0,0,沙逼服務器
116273575,tchinese,0,1653972536,1653972536,29813,68641,0,15,2,0,0.5394737124443054,0,1,0,0,EA出品
111821972,tchinese,1,1646768897,1646768897,28854,123453,0,3,0,0,0.5,0,1,0,0,6
103268454,tchinese,0,1637583185,1637583185,9588,114626,0,1,0,0,0.5,0,1,0,0,新地圖感覺就很趕得出來 新賽季一對BUG打人不扣血矮牆爬不上去
134041236,tchinese,1,1677932099,1677932099,269,285,0,7,0,0,0.5,0,1,0,0,請當作休閒玩，因為外掛還是一堆！
148554930,tchinese,0,1697824697,1697824697,39602,46777,0,3,1,0,0.513729989528656,0,1,0,0,垃圾遊戲一堆死媽外掛他媽的伺服器比台灣政客的腦還要破
222143156,tchinese,1,1774918518,1774918518,109,717,6,3,0,0,0.5,0,1,0,0,higood
